ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link,Updated_2
12830,Payment received on 03 July 2025 - £84.48,4353,2025-07-08,2025-07-08,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2025-07-03,,Monetary,,84.48,0.00,,True,Ulverscroft - Isis Publishing,False,"The Green, Bradgate Road, Anstey, Leicester, Leicestershire LE7 7FU",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12830,
12818,Payment received on 10 June 2025 - £300.00,5774,2025-07-04,2025-07-07,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2025-06-10,,Monetary,For my appearance on the Loose Women show,300.00,5.00,including preparation time,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12818,
12819,Payment received on 03 July 2025 - £200.00,3694,2025-07-07,2025-07-07,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2025-07-03,,Monetary,Article published by The Express on 6th May 2025.,200.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12819,
12806,"Payment received on 28 March 2025 - £8,000.00",12175,2025-07-07,2025-07-07,,Employment and earnings - Ad hoc payments,4462,Tom Tugendhat,True,2025-03-28,,Monetary,,8000.00,1.00,,True,Jefferies International Limited,False,"100 Bishopsgate, London EC2N 4JL",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12806,
12811,"Payment received on 11 June 2025 - £2,000.00",11256,2025-07-06,2025-07-06,,Employment and earnings - Ad hoc payments,4020,George Freeman,True,2025-06-11,,Monetary,,2000.00,2.00,Charged and received a one-off payment from Nighthawk Partners for extra work undertaken,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12811,
12809,"Payment received on 29 May 2025 - £2,000.00",11842,2025-07-06,2025-07-06,,Employment and earnings - Ad hoc payments,4020,George Freeman,True,2025-05-29,,Monetary,,2000.00,2.00,Charged and received a one-off payment from The Guy Foundation for extra work undertaken,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12809,
12810,"Payment received on 29 June 2025 - £3,000.00",11842,2025-07-06,2025-07-06,,Employment and earnings - Ad hoc payments,4020,George Freeman,True,2025-06-29,,Monetary,,3000.00,2.00,Charged and received a one-off payment from The Guy Foundation for extra work undertaken,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12810,
12732,Payment received on 30 May 2025 - £800.00,12175,2025-06-30,2025-06-30,,Employment and earnings - Ad hoc payments,4462,Tom Tugendhat,True,2025-05-30,,Monetary,Payment received for speaking at a dinner event.,800.00,3.00,(This is Used to offset office costs.),True,Emissary Partners,False,"29 Farm Street, London, W1J 5RL",Investment Advisors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12732,
12752,Payment received on 27 June 2025 - £180.00,12134,2025-06-30,2025-06-30,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2025-06-27,,Monetary,"Jeremy Vine guest reviewer on the breakfast program, discussing current news affairs of the day",180.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12752,
12741,"Payment received on 30 June 2025 - £10,377.02",4341,2025-06-29,2025-06-30,,Employment and earnings - Ad hoc payments,1466,Dr Andrew Murrison,True,2025-06-30,,Monetary,,10377.02,184.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12741,
12743,"Payment received on 25 June 2025 - £1,500.00",10669,2025-06-29,2025-06-30,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-06-25,Writing two articles for the LBC app/ website,Monetary,for two articles,1500.00,7.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12743,
12742,"Payment received on 26 June 2025 - £3,625.00",9814,2025-06-29,2025-06-30,,Employment and earnings - Ad hoc payments,5116,Chris McDonald,True,2025-06-26,,Monetary,,3625.00,50.00,Approximately,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12742,
12750,Payment received on 20 June 2025 - £300.00,12134,2025-06-30,2025-06-30,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2025-06-20,,Monetary,"Jeremy Vine guest reviewer on the breakfast program, discussing current news affairs of the day",300.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12750,
12728,Payment received on 13 June 2025 - £250.00,4321,2025-06-27,2025-06-27,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-06-13,,Monetary,For one show.,250.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12728,
12722,Payment received on 26 June 2025 - £250.00,12721,2025-06-26,2025-06-26,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-06-26,Speaking engagement,Monetary,,250.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12722,
12716,"Payment received on 26 June 2025 - £20,000.00",11008,2025-06-26,2025-06-26,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-06-26,Speaking engagement,Monetary,,20000.00,8.00,,True,Centerview Partners UK LLP,False,"10 Norwich Street, London EC4A 1BD",Investment Banking and Advisory Firm,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12716,
12620,"Payment received on 11 June 2025 - £1,050.10",11413,2025-06-26,2025-06-26,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-06-11,,Monetary,,1050.10,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12620,
12720,"Payment received on 25 June 2025 - £1,341.75",11413,2025-06-26,2025-06-26,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-06-25,,Monetary,,1341.75,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12720,
12726,Payment received on 29 May 2025 - £320.00,12725,2025-06-26,2025-06-26,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-05-29,,Monetary,For 8 interviews.,320.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12726,
12706,"Payment received on 25 June 2025 - £3,056.23",6031,2025-06-25,2025-06-25,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-06-25,,Monetary,(Includes 15% to be deducted on account of Chambers fees),3056.23,23.00,Approximate hours worked,True,Powell & Co,False,"Verbruggens House, Number One Street, Royal Woolwich Arsenal, London SE18 6HG",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12706,
12697,"Payment received on 20 June 2025 - £16,000.00",11008,2025-06-24,2025-06-24,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-06-20,Speaking engagement,Monetary,,16000.00,3.50,,True,Crowell and Moring UK LLP,False,"199 Bishopsgate, London, EC2M 3TY",International Law Firm,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12697,
12701,"Payment received on 13 June 2025 - £4,387.27",4353,2025-06-24,2025-06-24,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2025-06-13,,Monetary,,4387.27,0.00,,True,Citic Press Corporation,False,"8-10F Block, 2 Fusheng Bldg, A4 Huixin East Street, Beijing, 100029 China",Publisher,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12701,
12695,"Payment received on 12 June 2025 - £2,400.00",11008,2025-06-24,2025-06-24,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-06-12,Speaking engagement,Monetary,,2400.00,1.00,,True,Fabric Ventures LLP,False,"58 Wood Lane, London W12 7RZ",Venture Capital,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12695,
12696,"Payment received on 12 June 2025 - £16,000.00",11008,2025-06-24,2025-06-24,,Employment and earnings - Ad hoc payments,1572,Sir Jeremy Hunt,True,2025-06-12,Speaking engagement,Monetary,,16000.00,2.00,,True,MiP (Marketing in Partnership Ltd),False,"New London House, 172 Drury Lane, London WC2B 5QR",Event organisers,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12696,
12684,"Payment received on 12 June 2025 - £11,925.00",5988,2025-06-23,2025-06-23,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2025-06-12,,Monetary,Payment for work carried out prior to 4th July 2024,11925.00,60.00,All work carried out prior to 4th July 2024,True,Confidential,False,Confidential,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12684,
12678,Payment received on 18 June 2025 - £272.48,6031,2025-06-20,2025-06-20,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-06-18,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),272.48,3.00,Approximate number of hours worked,True,Thompsons Solicitors LLP,False,"Congress House, 26-28 Great Russell Street, London WC1B 3LW",Solicitors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12678,
12650,"Payment received on 21 May 2025 - £21,250.00",12649,2025-06-18,2025-06-18,,Employment and earnings - Ad hoc payments,4366,Sir James Cleverly,True,2025-05-21,,Monetary,,21250.00,30.00,"Preparation, research, briefing and travelling",True,Purus,False,"5th Floor, 30 Panton street, London, SW1Y 4AJ",Maritime services for gas transport and offshore wind industries,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12650,
12651,"Payment received on 21 May 2025 - £7,267.50",12649,2025-06-18,2025-06-18,,Employment and earnings - Ad hoc payments,4366,Sir James Cleverly,True,2025-05-21,,Monetary,,7267.50,12.00,preparation,True,KPMG LLP,False,"15 Canada Square, London, E14 5GL","Multi National professional services network, providing audit, tax and advisory services.",False,,,,https://interests-api.parliament.uk/api/v1/Interests/12651,
12665,Payment received on 16 June 2025 - £900.00,12101,2025-06-18,2025-06-18,,Employment and earnings - Ad hoc payments,146,Barry Gardiner,True,2025-06-16,,Monetary,various ad hoc media appearances,900.00,25.00,approximate depending on research required,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12665,
12652,"Payment received on 30 May 2025 - £4,000.00",12266,2025-06-17,2025-06-17,,Employment and earnings - Ad hoc payments,4095,Steve Barclay,True,2025-05-30,,Monetary,,4000.00,10.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12652,
12636,"Payment received on 31 May 2025 - £4,539.95",4341,2025-06-16,2025-06-16,,Employment and earnings - Ad hoc payments,1466,Dr Andrew Murrison,True,2025-05-31,,Monetary,,4539.95,80.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12636,
12638,Payment received on 12 June 2025 - £250.00,3680,2025-06-16,2025-06-16,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2025-06-12,,Monetary,Article published on 16th May,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12638,
12608,"Payment received on 06 June 2025 - £10,000.00",11622,2025-06-16,2025-06-16,,Employment and earnings - Ad hoc payments,4441,Sir Oliver Dowden,True,2025-06-06,,Monetary,,10000.00,20.00,Up to two days per month,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12608,
12634,Payment expected for services on 13 June 2025 - £150.00,12296,2025-06-16,2025-06-16,,Employment and earnings - Ad hoc payments,4500,Clive Lewis,False,2025-06-13,,Monetary,One article written,150.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12634,
12624,Payment expected for services on 06 June 2025 - £150.00,12296,2025-06-13,2025-06-13,,Employment and earnings - Ad hoc payments,4500,Clive Lewis,False,2025-06-06,,Monetary,One article written,150.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12624,
12621,"Payment received on 03 June 2025 - £1,000.00",12619,2025-06-12,2025-06-13,,Employment and earnings - Ad hoc payments,146,Barry Gardiner,True,2025-06-03,,Monetary,,1000.00,20.00,For various seminars that I was asked to speak at and or chair,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12621,
12615,"Payment received on 19 May 2025 - £188,476.20",12316,2025-06-11,2025-06-12,,Employment and earnings - Ad hoc payments,4483,Rishi Sunak,True,2025-05-19,,Monetary,,188476.20,4.00,,True,Chosun Media,False,"The Chosunilbo, 30 Sejong-daero 21 gil, Jung-gu, Seoul, Korea",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12615,
12614,"Payment received on 15 May 2025 - £156,435.24",12316,2025-06-11,2025-06-12,,Employment and earnings - Ad hoc payments,4483,Rishi Sunak,True,2025-05-15,,Monetary,,156435.24,2.50,,True,Makena Capital,False,"Makena Capital Management LLP, 2755 Sand Hill Road, Suite 200, Menlo Park, CA 94025 USA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12614,
12618,"Payment received on 10 June 2025 - £2,250.00",10930,2025-06-12,2025-06-12,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2025-06-10,,Monetary,Articles,2250.00,9.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12618,
12611,Payment received on 13 May 2025 - £300.00,12609,2025-06-11,2025-06-11,,Employment and earnings - Ad hoc payments,4764,Bell Ribeiro-Addy,True,2025-05-13,,Monetary,,300.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12611,
12605,Payment received on 11 June 2025 - £106.71,11502,2025-06-11,2025-06-11,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-06-11,,Monetary,,106.71,12.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12605,
12592,"Payment received on 16 May 2025 - £12,000.00",6922,2025-06-09,2025-06-09,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2025-05-16,,Monetary,,12000.00,10.00,Work undertaken between 1 October and 12 December 2024,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12592,
12590,"Payment received on 05 June 2025 - £1,200.00",6031,2025-06-07,2025-06-09,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2025-06-05,,Monetary,(Includes 15% to be deducted on account of Chamebrs' fees),1200.00,6.00,Approximate number of hours work,True,Talbots Law Limited,False,"23 Foregate Street, Worcester WR1 1DN",Solicitors,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12590,
12584,"Payment received on 29 May 2025 - £1,203.96",11413,2025-06-06,2025-06-06,,Employment and earnings - Ad hoc payments,5158,Rupert Lowe,True,2025-05-29,,Monetary,,1203.96,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12584,
12577,"Payment received on 03 June 2025 - £1,333.33",4308,2025-06-05,2025-06-05,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2025-06-03,,Monetary,for four articles in the Daily Express.,1333.33,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12577,
12578,Payment received on 05 June 2025 - £300.00,11234,2025-06-05,2025-06-05,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2025-06-05,,Monetary,,300.00,7.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12578,
12570,"Payment received on 29 May 2025 - £3,271.17",5988,2025-06-04,2025-06-04,,Employment and earnings - Ad hoc payments,5067,Tony Vaughan,True,2025-05-29,,Monetary,Payment for work carried out prior to 4th July 2024,3271.17,0.00,none since my election,True,confidential,False,confidential,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12570,
12552,Payment received on 29 May 2025 - £101.42,11502,2025-06-03,2025-06-03,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-05-29,,Monetary,,101.42,8.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12552,
12553,Payment received on 14 May 2025 - £86.29,11502,2025-06-03,2025-06-03,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-05-14,,Monetary,,86.29,6.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12553,
12554,Payment received on 30 April 2025 - £25.00,11502,2025-06-03,2025-06-03,,Employment and earnings - Ad hoc payments,4743,Lee Anderson,True,2025-04-30,,Monetary,,25.00,2.00,This is an estimated amount of hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/12554,
