ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,VisitLocations_Country_2,VisitLocations_Destination_2,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,VisitLocations_Country_3,VisitLocations_Destination_3
12232,International visit to United States between 08 April 2025 and 12 April 2025,,2025-05-06,2025-05-06,,Visits outside the UK,1444,Mr Mark Francois,United States,Washington DC,"Speaking at the AUKUS Defence Conference, in Washington DC.",2025-04-08,2025-04-12,,Pyne and Partners,False,"Suite 2
10 Bourke Street
Barton, ACT 2600, Australia",In kind,"Flights (approx £3,217.62) Accommodation (approx £447.13) approx.",3664.75,True,https://interests-api.parliament.uk/api/v1/Interests/12232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12360,International visit to China between 08 March 2025 and 22 March 2025,,2025-05-06,2025-05-06,,Visits outside the UK,4636,Chris Hazzard,China,Hubei Province,Participant in a cultural exchange delegation between Ireland and China,2025-03-08,2025-03-22,,Hubei Normal University,False,"Cihu Road, Hangshi, Hubei Providence, China",In kind,Participant in a cultural exchange delegation between Ireland and China (flights and accomodation),1500.00,True,https://interests-api.parliament.uk/api/v1/Interests/12360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12361,International visit to Belgium between 08 April 2025 and 09 April 2025,,2025-05-06,2025-05-06,,Visits outside the UK,4636,Chris Hazzard,Belgium,Brussels,Participant in delegation on the constitutional future of Ireland,2025-04-08,2025-04-09,,EU Parliament,False,"Place Du Luxembourg, Brussels, Belgium",In kind,Flights and accomodation £350,350.00,True,https://interests-api.parliament.uk/api/v1/Interests/12361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12343,International visit to Israel between 13 April 2025 and 18 April 2025,,2025-05-02,2025-05-02,,Visits outside the UK,227,Andrew George,Israel,Israel and the occupied Palestinian territories,"Delegation to the occupied West Bank including East Jerusalem, and Israel, to meet with Palestinian communities and Palestinian and Israeli politicians, journalists, and civil society organisations.",2025-04-13,2025-04-18,,International Centre of Justice for Palestinians,False,"Scottish Provident House, 1st Floor, 76-80 College Road, Harrow, England, HA1 1BQ",In kind,"Flights, accommodation, transfers, subsistence",2177.99,False,https://interests-api.parliament.uk/api/v1/Interests/12343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12327,International visit to Israel between 05 April 2025 and 06 April 2025,,2025-05-02,2025-05-02,,Visits outside the UK,5142,Abtisam Mohamed,Israel,,Fact finding visit organised by the Council for Arab-British Understanding and Medical Aid for Palestinians.,2025-04-05,2025-04-06,,Medical Aid for Palestinians,False,"50 Featherstone St, London EC1Y 8RT",In kind,Flights (£831) and taxi to Luton airport  (£89),920.00,True,https://interests-api.parliament.uk/api/v1/Interests/12327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12342,International visit to Gibraltar between 24 April 2025 and 26 April 2025,,2025-05-02,2025-05-02,,Visits outside the UK,5358,John Cooper,Gibraltar,,Meetings with representatives of HM Government of Gibraltar,2025-04-24,2025-04-26,,HM Government of Gibraltar,False,"Gibraltar House, 150 Strand, London WC2R 1JA",In kind,"Flights (£372 return), accommodation (£346) and meals/hospitality (£200)",918.00,True,https://interests-api.parliament.uk/api/v1/Interests/12342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12346,International visit to Israel between 05 April 2025 and 06 April 2025,,2025-05-02,2025-05-02,,Visits outside the UK,5267,Yuan Yang,Israel,Palestine (Occupied Palestinian Territory) and Israel,Fact finding visit organised by the Council for Arab-British Understanding and Medical Aid for Palestinians. 5-6 April 2025,2025-04-05,2025-04-06,,Medical Aid for Palestinians,False,"50 Featherstone St, London EC1Y 8RT",In kind,Flights and transport,920.00,True,https://interests-api.parliament.uk/api/v1/Interests/12346,Palestine,Palestine (Occupied Palestinian Territory) and Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12329,International visit to Italy between 04 April 2025 and 06 April 2025,,2025-05-01,2025-05-01,,Visits outside the UK,4601,Andrew Bowie,Italy,,German British Dialogue,2025-04-04,2025-04-06,,Konrad-Adenauer-Stiftung,False,"42 Essex Street, London WC2R 3JF",In kind,"Transfers: EUR 89

Accommodation: EUR 360

Food: EUR 102

Flights: GBP 328",796.29,True,https://interests-api.parliament.uk/api/v1/Interests/12329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12331,International visit to Italy between 04 April 2025 and 06 April 2025,,2025-05-01,2025-05-01,,Visits outside the UK,4066,Priti Patel,Italy,,"To attend a conference in my capacity as Shadow Secretary of State for Foreign, Commonwealth and Development Affairs.",2025-04-04,2025-04-06,,Konrad-Adenauer-Stiftung,False,"42 Essex Street, London, WC2R 3JF",In kind,"Flights (£913 for two people), accommodation (£611 for two people), transfers (£151 for two people), and meals (£173 for two people) provided to me and a CCHQ political adviser who accompanied me on this visit",1848.00,False,https://interests-api.parliament.uk/api/v1/Interests/12331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12332,International visit to Canada between 19 April 2025 and 21 April 2025,,2025-05-01,2025-05-01,,Visits outside the UK,5292,Dáire Hughes,Canada,Toronto,"To meet diaspora and trade union representatives, and to speak at a Friends of Sinn Féin Canada event.",2025-04-19,2025-04-21,,Friends of Sinn Féin Canada,False,"466 Dupont Street, Toronto, Ontario, M5R 1W6",In kind,"Flights (£844.52), Accommodation (£126.04), Meals (£54.22)",1024.79,True,https://interests-api.parliament.uk/api/v1/Interests/12332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12319,International visit to United States between 06 April 2025 and 08 April 2025,,2025-04-30,2025-04-30,,Visits outside the UK,4573,Dr Rosena Allin-Khan,United States,Washington DC,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2025-04-06,2025-04-08,,Coalition for Global Prosperity,False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"flights (£1943.27), accommodation (£670.51), transport (£380.89), food/miscellaneous (£185.97)",3180.64,True,https://interests-api.parliament.uk/api/v1/Interests/12319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12325,International visit to United Arab Emirates between 23 March 2025 and 27 March 2025,,2025-04-30,2025-04-30,,Visits outside the UK,5115,Jon Pearce,United Arab Emirates,,"Delegation to Israel, the Palestinian Territories and the United Arab Emirates. Meetings with politicians, academics, activists and diplomats.",2025-03-23,2025-03-27,,Labour Friends of Israel Ltd,False,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2700.00,True,https://interests-api.parliament.uk/api/v1/Interests/12325,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Israel,
12313,International visit to Bahrain between 10 April 2025 and 14 April 2025,,2025-04-29,2025-04-30,,Visits outside the UK,4441,Sir Oliver Dowden,Bahrain,,Attendance and meetings at Bahrain Grand Prix,2025-04-10,2025-04-14,,Pierce Protocols Limited trading as Heni,False,"126-134 Baker Street, London W1U 6UE",In kind,"Estimated costs, return flights (£2,619), accommodation (£2,224),transfers (£168), entry and hospitality at Bahrain
Grand Prix (£2,336), estimated",7347.00,True,https://interests-api.parliament.uk/api/v1/Interests/12313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12312,International visit to United States between 06 April 2025 and 11 April 2025,,2025-04-29,2025-04-29,,Visits outside the UK,5197,Dr Neil Shastri-Hurst,United States,Washington DC and Missouri,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2025-04-06,2025-04-11,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,Flights (£2694.99); accommodation (£1222.83); transport (£544.68); and food/miscellaneous (£633.80); airport parking (£158.63),5254.93,True,https://interests-api.parliament.uk/api/v1/Interests/12312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12314,International visit to France between 26 March 2025 and 28 March 2025,,2025-04-29,2025-04-29,,Visits outside the UK,1512,David Mundell,France,Paris,To visit Paris as Co-Chair of the All-Party Parliamentary Group on Nutrition for Development to attend the 2025 Paris Nutrition for Growth Summit.,2025-03-26,2025-03-28,All-Party Parliamentary Group on Nutrition for Development,United Against Malnutrition and Hunger,False,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,"Travel (£385), accommodation (£530), food and in-country expenses (£200)",1115.00,True,https://interests-api.parliament.uk/api/v1/Interests/12314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12300,International visit to United States between 06 April 2025 and 09 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,4818,Saqib Bhatti,United States,Washington DC,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2025-04-06,2025-04-09,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£3064.80), accommodation (£1034.78), transport (£332.35) and food/miscellaneous (£522.48)",4954.41,True,https://interests-api.parliament.uk/api/v1/Interests/12300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12299,International visit to United States between 06 April 2025 and 11 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,4844,Matt Vickers,United States,,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2025-04-06,2025-04-11,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights, accommodation, transport and miscellaneous",5096.30,True,https://interests-api.parliament.uk/api/v1/Interests/12299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12298,International visit to United States between 06 April 2025 and 11 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,5186,Bradley Thomas,United States,Washington DC & Missouri,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2025-04-06,2025-04-11,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£2,694.99), Accommodation (£1,222.83), Transport (£544.68), Food/miscellaneous (£633.80), Airport parking (£199.70)",5296.00,True,https://interests-api.parliament.uk/api/v1/Interests/12298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308,International visit to Italy between 04 April 2025 and 06 April 2025,,2025-04-28,2025-04-28,,Visits outside the UK,4813,Mr Richard Holden,Italy,,Meeting with newly re-elected and newly elected members of CDU and CSU from the German Parliament at the Accademia Konrad Adenauer,2025-04-04,2025-04-06,,Konrad-Adenauer-Stiftung,False,"42 Essex Street, London WC2R 3JF",In kind,"Flights (economy): £258, Transfers: £75.67, Accommodation: 306.07, Meals: £86.72",727.26,False,https://interests-api.parliament.uk/api/v1/Interests/12308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12292,International visit to Italy between 04 April 2025 and 06 April 2025,,2025-04-27,2025-04-27,,Visits outside the UK,4484,Alan Mak,Italy,,Conference attendance.,2025-04-04,2025-04-06,,Konrad-Adenauer-Stiftung,False,"42 Essex Street, London WC2R 3JF",In kind,"Flights, accommodation, transfers and catering",1012.71,True,https://interests-api.parliament.uk/api/v1/Interests/12292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12289,International visit to United Arab Emirates between 04 April 2025 and 09 April 2025,,2025-04-25,2025-04-25,,Visits outside the UK,5214,Brian Mathew,United Arab Emirates,Abu Dhabi,To give a talk on supply chains in Africa to the AIM Congress,2025-04-04,2025-04-09,,AIM Congress Abu Dhabi,False,"ADNEC, Abu Dhabi, United Arab Emirates",In kind,"Flights, standard class (£1,019.12), dinner (£120.00), four nights accommodation (£912.96), Estimated",2052.08,True,https://interests-api.parliament.uk/api/v1/Interests/12289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12260,International visit to Iraq between 12 April 2025 and 18 April 2025,,2025-04-23,2025-04-23,,Visits outside the UK,4844,Matt Vickers,Iraq,Erbil,"As a former member of the APPG for Kurdistan, this trip provided a unique opportunity to engage with local communities and officials, providing a comprehensive understanding of the region's culture, history, and politics. It also allowed discussions on how the UK can assist in the development of these regions.",2025-04-12,2025-04-18,,Centre for Turkey Studies (CEFTUS),False,"239-241 Kennington Lane, London SE11 5QU",In kind,Travel and accommodation,2452.00,True,https://interests-api.parliament.uk/api/v1/Interests/12260,Syria,Rojava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12270,International visit to Ukraine between 21 February 2025 and 25 February 2025,,2025-04-23,2025-04-23,,Visits outside the UK,5212,Dr Scott Arthur,Ukraine,,To promote and strengthen relations between the UK and Ukrainian parliaments,2025-02-21,2025-02-25,Ukraine,YES Foundation,False,"Raffingers Llp Unit, 19-20 Bourne Court, Southend Road, Woodford Green, Essex IG8 8HD",In kind,Attendance at the YES Conference in Kyiv,92.11,True,https://interests-api.parliament.uk/api/v1/Interests/12270,,,Zhytomyr Administration,False,"25 Mala Berdichivska str., Zhytomyr, Ukraine, 10014",In kind,"Transport and buffet lunch,",25.00,True,Kyivstar,False,"53 Degtyarivska St, Kiev, Kyiv City, 03113, Ukraine",In kind,"Dinner and briefing in Kyiv with delegation,",50.00,True,UK Friends of Ukraine,False,"81 High Street, Cosham, Portsmouth PO6 3BL",In kind,Bus transport in Kyiv and Lviv,25.86,True,Bulldog Political Consulting,False,"81 High Street, Cosham, Portsmouth PO6 3BL",In kind,Dinner in Lviv,86.20,True,,
12259,International visit to Sri Lanka between 27 March 2025 and 31 March 2025,,2025-04-23,2025-04-23,,Visits outside the UK,5347,David Reed,Sri Lanka,,Workshop for Presiding Officers of the Parliament of Sri Lanka.,2025-03-27,2025-03-31,,Westminster Foundation for Democracy,False,"Clive House, 70 Petty France, London SW1H 9EX",In kind,"Flights (£864.12), accommodation (£415.28) and meals (£60.89)",1340.29,True,https://interests-api.parliament.uk/api/v1/Interests/12259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12249,International visit to France between 26 March 2025 and 28 March 2025,,2025-04-21,2025-04-22,,Visits outside the UK,5064,Steve Race,France,Paris,Travelled as Co-Chair of the All-Party Parliamentary Group on Nutrition for Development to attend the 2025 Paris Nutrition for Growth Summit as one of the two official UK Parliamentary delegates.,2025-03-26,2025-03-28,APPG for Nutrition in Development,United Against Malnutrition and Hunger,False,"Alliance to End Malnutrition and Hunger Limited (known as United Against Malnutrition and Hunger), 71-75 Shelton Street, London WC2H 9JQ",In kind,"Total value: £1,025 (plus any additional, individual expenses incurred)
Travel – £300
Accommodation – £530
Food and in-country expenses – £195",1025.00,True,https://interests-api.parliament.uk/api/v1/Interests/12249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12243,International visit to Germany between 17 March 2025 and 19 March 2025,,2025-04-17,2025-04-17,,Visits outside the UK,4658,Alex Sobel,Germany,Berlin,Speaker at the World Forum 2025,2025-03-17,2025-03-19,,World Forum,False,"Reinhardtstr. 1, 10117 Berlin, Germany",In kind,Meals,146.00,True,https://interests-api.parliament.uk/api/v1/Interests/12243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12226,International visit to Germany between 17 March 2025 and 19 March 2025,,2025-04-14,2025-04-15,,Visits outside the UK,4403,Chris Law,Germany,,"Participation as a panellist at The World Forum on the Future of Democracy, AI/Tech, and Humankind in Berlin",2025-03-17,2025-03-19,,The World Forum and Cinema for Peace,False,"Reinhardtstrasse. 1, 10117 Berlin, Germany",In kind,Coverage of accommodation and all other associated costs. Accommodation (€1280/£1076.63) and meals (€270/£227.10) Grand Total: €1550/£1303.73 (Rate 1 GBP = 1.1889 EUR),1303.73,True,https://interests-api.parliament.uk/api/v1/Interests/12226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12196,International visit to Germany between 17 March 2025 and 19 March 2025,,2025-04-07,2025-04-07,2025-04-10,Visits outside the UK,152,Sir Iain Duncan Smith,Germany,Berlin,"To speak at The World Forum on the Future of Democracy, AI/Tech and Humankind",2025-03-17,2025-03-19,,The World Forum,False,"Reinhardtstr. 1, 10117 Berlin, Germany",In kind,"Flights (£302.32), accommodation (£553.20), Gala dinner (£146.97)",1002.49,True,https://interests-api.parliament.uk/api/v1/Interests/12196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
