ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,DonationSource,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link_1
8049,,"USDAW - £3,000.00",2024-07-29,2024-07-31,,Donations and other support (including loans) for activities as an MP,Andy McDonald,4269,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,3000.00,,,,True,USDAW,"Voyager Building, 2 Furness Quay, Salford Quays, Manchester M50 3XZ",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8049
8090,,"St Ives Liberal Hall Trust - £5,000.00",2024-07-29,2024-07-31,,Donations and other support (including loans) for activities as an MP,Ian Sollom,5096,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,St Ives Liberal Hall Trust,"5 Earning St, Godmanchester, Huntingdon PE29 2JD",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8090
8173,,"Michael Hintze - £5,000.00",2024-07-30,2024-07-31,,Donations and other support (including loans) for activities as an MP,Sir Iain Duncan Smith,152,(b) Any other support not included in Category 2(a),Cash,donation towards my re-election campaign,5000.00,30/05/2024,30/05/2024,,True,Michael Hintze,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8173
8093,,"Betterworld Limited - £5,000.00",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Joe Powell,5229,(b) Any other support not included in Category 2(a),Cash,,5000.00,22/12/2023,22/12/2023,,True,Betterworld Limited,"14 St Mary's Street, Stamford, Lincs PE9 2DF",Company,Betterworld Limited,,03408967,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8093
8218,,"Shaw Business Partnership Ltd - £2,375.64",2024-07-30,2024-07-31,,Donations and other support (including loans) for activities as an MP,Tristan Osborne,5220,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,general election donation,2375.64,,,,True,Shaw Business Partnership Ltd,"35 Sandyhurst Lane, Ashford N25 4NS",Company,Shaw Business Partnership Ltd,,8419928,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8218
8252,,"Patricia Hewitt - £7,500.00",2024-07-30,2024-07-31,,Donations and other support (including loans) for activities as an MP,Liz Kendall,4026,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,7500.00,,,,True,Patricia Hewitt,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8252
8563,,"Solutions Property Finder Limited - £2,000.00",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Sarah Gibson,5239,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Solutions Property Finder Limited,"48 The Causeway, Chippenham SN15 3EE",Company,Solutions Property Finder Limited,,06179400,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8563
7162,,"Gary Lubner - £7,500.00",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Gordon McKee,5189,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,7500.00,,,,True,Gary Lubner,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7162
8495,,"MDVR Services Ltd - £2,000.00",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Clive Jones,5207,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,MDVR Services Ltd,"71 Queen Victoria Street, London EC4V 4BE",Company,MDVR Services Ltd,,07036404,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8495
8508,,"Labour Together Limited - £10,000.00",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Douglas McAllister,5057,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,For my parliamentary campaign.,10000.00,,,,True,Labour Together Limited,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together Limited,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8508
8402,,"Simon Taylor - £10,000.00",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Anna Sabine,5286,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,10000.00,,,,True,Simon Taylor,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8402
8447,,"Musicians' Union - £3,000.00",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Mrs Sarah Russell,5324,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,Towards my election campaign,3000.00,,,,True,Musicians' Union,"30 Snowfields, London SE1 3SU",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8447
8507,,"Reading Liberal Club Company Ltd - £5,000.00",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Clive Jones,5207,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,Reading Liberal Club Company Ltd,"158 Castle Hill, Reading, RG1 7RP",Company,Reading Liberal Club Company Ltd,,00106623,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8507
8527,,"John Blake - £2,650.00",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Rachel Blake,5257,(b) Any other support not included in Category 2(a),Cash,,2650.00,06/07/2023,06/07/2023,,True,John Blake,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8527
7865,,"Chester & County Unionist Buildings Ltd - £5,000.00",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Aphra Brandreth,5241,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,Chester & County Unionist Buildings Ltd,"2 Hilliards Court, Chester Business Park, Chester, Cheshire CH4 9QP",Company,Chester & County Unionist Buildings Ltd,,00224705,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7865
7486,,"Unison - £7,000.00",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Matt Turmaine,5130,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,7000.00,,,,True,Unison,"Unison Eastern, Unison Centre,130 Euston Road, London NW1 2AY",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7486
8561,,"GMB Trade Union - £5,921.20",2024-07-31,2024-07-31,,Donations and other support (including loans) for activities as an MP,Steve Yemm,5194,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,InKind,payment for advertising,5921.20,,,,True,GMB Trade Union,"National Office, 22 Stephenson Way, London NW1 2HD",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8561
7451,,"Northumberland Trading Limited - £5,000.00",2024-07-25,2024-07-30,,Donations and other support (including loans) for activities as an MP,Dr Luke Evans,4781,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for my General Election Fighting Fund,5000.00,,,,True,Northumberland Trading Limited,"159 High Street, Barnet, Hertfordshire EN5 5SU",Company,Northumberland Trading Limited,,12413579,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7451
7459,,"Unison - £3,321.96",2024-07-25,2024-07-30,,Donations and other support (including loans) for activities as an MP,Catherine Fookes,5291,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,campaign donation,3321.96,,,,True,Unison,"Unison House, Custom House Street, Cardiff CF10 1AP",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7459
7464,,"David Kogan Ltd - £2,000.00",2024-07-25,2024-07-30,,Donations and other support (including loans) for activities as an MP,Matthew Patrick,5162,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,David Kogan Ltd,"Beacon House, 113 Kingsway, London WC2B 6PP",Company,David Kogan Ltd,,11870524,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7464
7479,,"GMB Union - £8,000.00",2024-07-26,2024-07-30,,Donations and other support (including loans) for activities as an MP,Josh Fenton-Glynn,5295,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,donated to my constituency Labour party for my campaign,8000.00,,,,True,GMB Union,"Mary Turner House, Stephenson Way, London NW1 2HD",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7479
8167,,"SPS Consult Ltd - £5,000.00",2024-07-30,2024-07-30,,Donations and other support (including loans) for activities as an MP,Shockat Adam,5120,(b) Any other support not included in Category 2(a),Cash,Election Campaign,5000.00,28/05/2024,28/05/2024,,True,SPS Consult Ltd,"20-22 Wenlock Road Road, London N1 7GU",Company,SPS Consult Ltd,,10949900,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/8167
7548,,"CWU - £2,000.00",2024-07-29,2024-07-30,,Donations and other support (including loans) for activities as an MP,Alice Macdonald,5133,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,CWU,"150 The Broadway, Wimbledon SW19 1RX",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7548
7574,,"Labour Together Limited - £5,000.00",2024-07-26,2024-07-30,,Donations and other support (including loans) for activities as an MP,Lucy Rigby,5333,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for campaigning as a parliamentary candidate,5000.00,,,,True,Labour Together Limited,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together Limited,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/7574
7713,,"Unite the Union - £10,000.00",2024-07-29,2024-07-30,,Donations and other support (including loans) for activities as an MP,Steve Yemm,5194,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,10000.00,,,,True,Unite the Union,"128 Theobald's Road, London WC1X 8TN",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7713
7693,,Robert Marcus - £739.00,2024-07-26,2024-07-30,,Donations and other support (including loans) for activities as an MP,Dr Danny Chambers,5304,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for my general election fund,739.00,,,,True,Robert Marcus,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7693
7721,,"Mark Petterson - £3,000.00",2024-07-29,2024-07-30,,Donations and other support (including loans) for activities as an MP,David Chadwick,5284,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,3000.00,,,,True,Mark Petterson,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7721
7742,,"Community Union - £2,000.00",2024-07-29,2024-07-30,,Donations and other support (including loans) for activities as an MP,Rosie Wrighting,5331,(b) Any other support not included in Category 2(a),Cash,for my general election campaign,2000.00,19/03/2024,19/03/2024,,True,Community Union,"108 Northampton Rd, Earls Barton, Northampton NN6 0JH",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7742
7793,,"Adair Turner - £2,500.00",2024-07-29,2024-07-30,,Donations and other support (including loans) for activities as an MP,Yuan Yang,5267,(b) Any other support not included in Category 2(a),Cash,,2500.00,29/01/2024,29/01/2024,,True,Adair Turner,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7793
7825,,"Gary Lubner - £7,500.00",2024-07-29,2024-07-30,,Donations and other support (including loans) for activities as an MP,Kevin Bonavia,5051,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,7500.00,,,,True,Gary Lubner,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7825
8126,,"We Deserve Better - £15,000.00",2024-07-30,2024-07-30,,Donations and other support (including loans) for activities as an MP,Carla Denyer,5102,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,15000.00,,,,True,We Deserve Better,"Pelican House, 144 Cambridge Heath Road, London E1 5QJ",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8126
